image_name,0,1,2,3,4,5,6,7,8
2025-05-24 10:56:37.148446,"[0.5450604557991028, 0.5139837265014648, -0.7199458479881287, 0.9951126575469971]","[0.5763522386550903, 0.47854670882225037, -0.6719828844070435, 0.9937387704849243]","[0.5916478633880615, 0.48726049065589905, -0.6717652678489685, 0.9947361350059509]","[0.60670405626297, 0.4967421889305115, -0.671677827835083, 0.9937669634819031]","[0.5339692234992981, 0.45519381761550903, -0.671840250492096, 0.9947912693023682]","[0.5182432532310486, 0.4502716660499573, -0.6710913777351379, 0.995948076248169]","[0.5028353333473206, 0.4476522207260132, -0.6715537905693054, 0.9955604672431946]","[0.6229655146598816, 0.5569028258323669, -0.3795529901981354, 0.9944329857826233]","[0.4756094813346863, 0.5043015480041504, -0.4065931439399719, 0.9969506859779358]"
2025-05-24 10:56:37.215752,"[0.5645730495452881, 0.5339484810829163, -0.6360815167427063, 0.9955041408538818]","[0.5828732252120972, 0.48630189895629883, -0.5820592045783997, 0.9941283464431763]","[0.5956818461418152, 0.4934394061565399, -0.5820427536964417, 0.9951026439666748]","[0.6089295744895935, 0.501203715801239, -0.5820786356925964, 0.9941549897193909]","[0.5442572236061096, 0.4672275483608246, -0.6163732409477234, 0.9951342940330505]","[0.5268080830574036, 0.4624547064304352, -0.6160615682601929, 0.9962443709373474]","[0.5091803669929504, 0.4592326581478119, -0.6165645718574524, 0.9958648681640625]","[0.6206027269363403, 0.5564777851104736, -0.3083043694496155, 0.9947306513786316]","[0.47590112686157227, 0.5068647861480713, -0.4255152940750122, 0.9971823692321777]"
2025-05-24 10:56:37.281694,"[0.5961030721664429, 0.5515878796577454, -0.6222324371337891, 0.9958793520927429]","[0.5989224314689636, 0.49332931637763977, -0.5684277415275574, 0.9945493936538696]","[0.6085845232009888, 0.4981723427772522, -0.5684096813201904, 0.9954613447189331]","[0.6185665130615234, 0.5039434432983398, -0.5683923959732056, 0.9945667386054993]","[0.5632431507110596, 0.48048484325408936, -0.6110643744468689, 0.9955036640167236]","[0.5451594591140747, 0.4765927791595459, -0.6107673048973083, 0.9965328574180603]","[0.5243394374847412, 0.47294461727142334, -0.6111970543861389, 0.9961784482002258]","[0.619792640209198, 0.5560036301612854, -0.30222901701927185, 0.9950672388076782]","[0.4793635904788971, 0.5113736391067505, -0.4575638771057129, 0.9974111318588257]"
2025-05-24 10:56:37.346803,"[0.6235195398330688, 0.5626237988471985, -0.5175868272781372, 0.9962125420570374]","[0.6159994602203369, 0.4975753724575043, -0.46678563952445984, 0.9949603080749512]","[0.6213665008544922, 0.500408947467804, -0.466807097196579, 0.99579256772995]","[0.6268298029899597, 0.5045825242996216, -0.46683555841445923, 0.9949859976768494]","[0.5877040028572083, 0.49274754524230957, -0.5263668298721313, 0.9958486557006836]","[0.5717216730117798, 0.4913359582424164, -0.52613365650177, 0.9967759847640991]","[0.5531807541847229, 0.4895586371421814, -0.5266568660736084, 0.9964578747749329]","[0.6107468008995056, 0.5532147288322449, -0.22720284759998322, 0.9954298734664917]","[0.49013808369636536, 0.5227726697921753, -0.45839062333106995, 0.9976048469543457]"
2025-05-24 10:56:37.415804,"[0.6395606398582458, 0.5762647390365601, -0.5362304449081421, 0.9959703683853149]","[0.6302179098129272, 0.5076746344566345, -0.48236435651779175, 0.9944744110107422]","[0.6331961154937744, 0.5087634921073914, -0.4824811518192291, 0.9953418970108032]","[0.6361638903617859, 0.5110553503036499, -0.4827113747596741, 0.9945619106292725]","[0.6061564087867737, 0.506219208240509, -0.5432431101799011, 0.995507001876831]","[0.5920475721359253, 0.504898726940155, -0.5431315302848816, 0.9964492321014404]","[0.5761263370513916, 0.5028115510940552, -0.5437414050102234, 0.9961646795272827]","[0.609470784664154, 0.5530715584754944, -0.21771907806396484, 0.9949457049369812]","[0.5097982883453369, 0.5303075313568115, -0.4692176282405853, 0.9974541664123535]"
2025-05-24 10:56:37.481620,"[0.6488293409347534, 0.5797954201698303, -0.5273320078849792, 0.9958651065826416]","[0.6376797556877136, 0.5113781094551086, -0.47521135210990906, 0.9942326545715332]","[0.6395206451416016, 0.5119504332542419, -0.47531160712242126, 0.9950804710388184]","[0.6414027810096741, 0.5135361552238464, -0.47545674443244934, 0.9943888187408447]","[0.616860568523407, 0.5115382075309753, -0.5346370935440063, 0.9952975511550903]","[0.6039516925811768, 0.5108200311660767, -0.5345320105552673, 0.9961738586425781]","[0.5897396802902222, 0.5090652108192444, -0.5352088212966919, 0.9959269762039185]","[0.6085744500160217, 0.5529823899269104, -0.217009037733078, 0.9947370886802673]","[0.5252009034156799, 0.5357244610786438, -0.4693140685558319, 0.997282087802887]"
2025-05-24 10:56:37.547774,"[0.6530819535255432, 0.5793601274490356, -0.5164211392402649, 0.9955198764801025]","[0.6405422687530518, 0.5116898417472839, -0.46594879031181335, 0.9936684370040894]","[0.6420802474021912, 0.5122630000114441, -0.46604079008102417, 0.9944784045219421]","[0.6436477899551392, 0.5137786269187927, -0.4662153422832489, 0.9939252734184265]","[0.6200994849205017, 0.5121955871582031, -0.5279262065887451, 0.9948307275772095]","[0.6071795225143433, 0.5118249654769897, -0.5278266072273254, 0.9956117272377014]","[0.5931110978126526, 0.5105169415473938, -0.5285308957099915, 0.9954674243927002]","[0.6073499917984009, 0.5529290437698364, -0.2148885577917099, 0.9942460656166077]","[0.5315571427345276, 0.5382515788078308, -0.473981112241745, 0.996928870677948]"
2025-05-24 10:56:37.615240,"[0.6486994624137878, 0.5787051320075989, -0.5499199032783508, 0.9951420426368713]","[0.639468252658844, 0.5126532316207886, -0.4954501688480377, 0.9932718276977539]","[0.6420910954475403, 0.5132887959480286, -0.4956013560295105, 0.9941111207008362]","[0.6445180177688599, 0.5147703886032104, -0.49577829241752625, 0.9935861825942993]","[0.6166427731513977, 0.5129795670509338, -0.5517356991767883, 0.9944849610328674]","[0.6032629013061523, 0.51255202293396, -0.551564633846283, 0.9952962398529053]","[0.5886165499687195, 0.5113124251365662, -0.5522125363349915, 0.995155930519104]","[0.6075436472892761, 0.5528312921524048, -0.21338722109794617, 0.9939696788787842]","[0.5275939106941223, 0.5398744344711304, -0.4781525433063507, 0.9967563152313232]"
2025-05-24 10:56:37.681387,"[0.6453962326049805, 0.5782092213630676, -0.5527718663215637, 0.9953262805938721]","[0.637414276599884, 0.511774480342865, -0.49831053614616394, 0.9934635758399963]","[0.6407926678657532, 0.5126328468322754, -0.4985128939151764, 0.9943023324012756]","[0.6446471810340881, 0.5142805576324463, -0.49870142340660095, 0.9937522411346436]","[0.615190327167511, 0.5118095278739929, -0.5625184774398804, 0.9946599006652832]","[0.599981963634491, 0.511476457118988, -0.5624778270721436, 0.9954667091369629]","[0.5815920233726501, 0.5102110505104065, -0.5630567073822021, 0.9953081607818604]","[0.6126366257667542, 0.5522288680076599, -0.21423183381557465, 0.9941151738166809]","[0.5208992958068848, 0.5392137169837952, -0.4960407614707947, 0.9968894720077515]"
2025-05-24 10:56:37.748942,"[0.6367040276527405, 0.5693534016609192, -0.6190051436424255, 0.9954535365104675]","[0.6343662142753601, 0.5090121030807495, -0.5522450804710388, 0.9935941696166992]","[0.6398500800132751, 0.5107860565185547, -0.5524449944496155, 0.9944279789924622]","[0.6443106532096863, 0.5131950974464417, -0.5525526404380798, 0.9938647150993347]","[0.6054280996322632, 0.5053743720054626, -0.6118975281715393, 0.9947614073753357]","[0.5892722606658936, 0.5034791231155396, -0.6118768453598022, 0.9955729842185974]","[0.5694398283958435, 0.5004321336746216, -0.612487256526947, 0.9954019784927368]","[0.6145670413970947, 0.5520859360694885, -0.22507622838020325, 0.9941680431365967]","[0.514197051525116, 0.5338932871818542, -0.4992917776107788, 0.9969570636749268]"
2025-05-24 10:56:37.815632,"[0.5817016363143921, 0.5246080756187439, -0.8557014465332031, 0.9957529306411743]","[0.6057613492012024, 0.4848444163799286, -0.7842831015586853, 0.9939349889755249]","[0.6192085146903992, 0.49115481972694397, -0.7844381332397461, 0.9947474002838135]","[0.6321896314620972, 0.4979266822338104, -0.784471333026886, 0.9941637516021729]","[0.5639580488204956, 0.4739479720592499, -0.8022754192352295, 0.9950215816497803]","[0.5471067428588867, 0.47174081206321716, -0.8019511103630066, 0.9958308935165405]","[0.5290714502334595, 0.4700566828250885, -0.8025237321853638, 0.9956579208374023]","[0.6228795647621155, 0.5503840446472168, -0.4086061120033264, 0.9944198131561279]","[0.4936107397079468, 0.5185080766677856, -0.49928149580955505, 0.9971006512641907]"
2025-05-24 10:56:37.881619,"[0.5427002310752869, 0.5073716044425964, -0.8156303763389587, 0.9960438013076782]","[0.5787107348442078, 0.4767517149448395, -0.751673698425293, 0.994209885597229]","[0.5949992537498474, 0.48707717657089233, -0.7517502903938293, 0.9950106739997864]","[0.6121178269386292, 0.4972538650035858, -0.7518038153648376, 0.994407594203949]","[0.5357127785682678, 0.45771074295043945, -0.7618357539176941, 0.9952439069747925]","[0.5204067230224609, 0.4543880820274353, -0.7613356113433838, 0.9960581064224243]","[0.5056021809577942, 0.45253118872642517, -0.7618862390518188, 0.9958886504173279]","[0.6250337958335876, 0.5562407374382019, -0.4160192906856537, 0.9945685863494873]","[0.4831662178039551, 0.5120073556900024, -0.456344872713089, 0.9972195029258728]"
2025-05-24 10:56:37.948907,"[0.5344756841659546, 0.4858693480491638, -0.6990261673927307, 0.9963558912277222]","[0.5717517733573914, 0.46315664052963257, -0.6532780528068542, 0.9945870041847229]","[0.5879715085029602, 0.4759845435619354, -0.6531037092208862, 0.9953550696372986]","[0.6054710149765015, 0.48975512385368347, -0.653148889541626, 0.994784951210022]","[0.529349148273468, 0.44118964672088623, -0.6345951557159424, 0.9955552816390991]","[0.5148904323577881, 0.4375898540019989, -0.6337484121322632, 0.9963301420211792]","[0.5012019872665405, 0.435306191444397, -0.6341361403465271, 0.9961721897125244]","[0.6258253455162048, 0.556383490562439, -0.37836694717407227, 0.9948828816413879]","[0.4800531268119812, 0.5055868625640869, -0.3519563376903534, 0.9973721504211426]"
2025-05-24 10:56:38.015946,"[0.5301060080528259, 0.4834000766277313, -0.6969146728515625, 0.996669590473175]","[0.5668961405754089, 0.4579022526741028, -0.6448724865913391, 0.9949944019317627]","[0.5824071764945984, 0.4711322784423828, -0.6448151469230652, 0.9957154989242554]","[0.5991219282150269, 0.48603492975234985, -0.6448975801467896, 0.9951798319816589]","[0.5244280695915222, 0.4352966248989105, -0.6304845809936523, 0.9958940744400024]","[0.5089783668518066, 0.4315500855445862, -0.6296327710151672, 0.9966182112693787]","[0.49451249837875366, 0.42938506603240967, -0.6300241351127625, 0.99647456407547]","[0.6255673170089722, 0.5567098259925842, -0.36950358748435974, 0.9952445030212402]","[0.4772581458091736, 0.5014742016792297, -0.3506278097629547, 0.9975616931915283]"
2025-05-24 10:56:38.081836,"[0.5296295285224915, 0.48845264315605164, -0.5835141539573669, 0.9969887137413025]","[0.5653449892997742, 0.45985910296440125, -0.529392659664154, 0.9954600930213928]","[0.5803172588348389, 0.4719623625278473, -0.5292538404464722, 0.9961128234863281]","[0.5961821675300598, 0.48678115010261536, -0.5292834043502808, 0.9956302642822266]","[0.522859513759613, 0.43819931149482727, -0.5301771759986877, 0.9962785840034485]","[0.5070138573646545, 0.43451419472694397, -0.5292775630950928, 0.9969332814216614]","[0.4924280345439911, 0.4324207007884979, -0.5296406149864197, 0.9968056082725525]","[0.6243999004364014, 0.5594872236251831, -0.2741979956626892, 0.9956725239753723]","[0.4743925929069519, 0.4994574785232544, -0.27414143085479736, 0.9977846741676331]"
2025-05-24 10:56:38.148596,"[0.5388080477714539, 0.4902724623680115, -0.6065440773963928, 0.997270405292511]","[0.5697923898696899, 0.4604201018810272, -0.5526221394538879, 0.9958587288856506]","[0.5838786363601685, 0.4737524390220642, -0.5525385141372681, 0.9964519739151001]","[0.598797619342804, 0.48863622546195984, -0.5525588393211365, 0.9960097074508667]","[0.5288123488426208, 0.44067806005477905, -0.56414794921875, 0.9966135621070862]","[0.5131027102470398, 0.43716612458229065, -0.5634679794311523, 0.9972096085548401]","[0.498054176568985, 0.4350264370441437, -0.5638847351074219, 0.9970946907997131]","[0.6242755651473999, 0.5594713091850281, -0.27977797389030457, 0.9960137605667114]","[0.4736701250076294, 0.4982120096683502, -0.33125537633895874, 0.9979824423789978]"
2025-05-24 10:56:38.215582,"[0.5755213499069214, 0.5364521145820618, -0.5934483408927917, 0.9975243210792542]","[0.5862396359443665, 0.4825715720653534, -0.5406349301338196, 0.996228039264679]","[0.5972204804420471, 0.49035289883613586, -0.540511429309845, 0.996769368648529]","[0.6090129017829895, 0.499651700258255, -0.5404255390167236, 0.996365487575531]","[0.5482472777366638, 0.46799173951148987, -0.5704526901245117, 0.996921956539154]","[0.5300856828689575, 0.4633265733718872, -0.5698736310005188, 0.9974633455276489]","[0.5113212466239929, 0.45915576815605164, -0.5702491998672485, 0.9973573684692383]","[0.622574508190155, 0.5595154166221619, -0.27902472019195557, 0.9963570237159729]","[0.4745330810546875, 0.5051031112670898, -0.3998391926288605, 0.9981667995452881]"
2025-05-24 10:56:38.282395,"[0.6080525517463684, 0.568047285079956, -0.5812162160873413, 0.9976766705513]","[0.6072467565536499, 0.5006423592567444, -0.5310196280479431, 0.9964013695716858]","[0.6144573092460632, 0.5037420988082886, -0.5309662222862244, 0.9969095587730408]","[0.6216070055961609, 0.5083220601081848, -0.5309575200080872, 0.9965198636054993]","[0.575378954410553, 0.49409276247024536, -0.5738193392753601, 0.9970991611480713]","[0.557607114315033, 0.49074429273605347, -0.5734018683433533, 0.9976064562797546]","[0.5365011692047119, 0.486956387758255, -0.5738183856010437, 0.997511625289917]","[0.6192051768302917, 0.5593222975730896, -0.2781456708908081, 0.9964724183082581]","[0.4813576340675354, 0.5183507800102234, -0.46742498874664307, 0.9982846975326538]"
2025-05-24 10:56:38.348763,"[0.6252534985542297, 0.5923934578895569, -0.5895864963531494, 0.9976657032966614]","[0.6203489899635315, 0.5199052691459656, -0.5393081903457642, 0.9962806105613708]","[0.624607264995575, 0.5199081301689148, -0.5392656922340393, 0.996764600276947]","[0.6286870837211609, 0.5209119319915771, -0.539297342300415, 0.9963709115982056]","[0.5942626595497131, 0.5193114876747131, -0.5774954557418823, 0.9970882534980774]","[0.578380823135376, 0.5174435377120972, -0.5769428014755249, 0.9975818991661072]","[0.559364378452301, 0.5150922536849976, -0.5773535370826721, 0.9975093007087708]","[0.6117508411407471, 0.5599343180656433, -0.2816278338432312, 0.9962491989135742]","[0.49173012375831604, 0.5390905737876892, -0.5084341764450073, 0.9983034729957581]"
2025-05-24 10:56:38.415746,"[0.6368479132652283, 0.6179789304733276, -0.674787163734436, 0.9958756566047668]","[0.6305512189865112, 0.5437780022621155, -0.6235231161117554, 0.9937216639518738]","[0.6332863569259644, 0.5421604514122009, -0.6237426996231079, 0.9941577911376953]","[0.6360098719596863, 0.5412346124649048, -0.6239870190620422, 0.9935590028762817]","[0.6070328950881958, 0.5447847247123718, -0.6837893128395081, 0.995248019695282]","[0.5914439558982849, 0.5424489378929138, -0.6836102604866028, 0.9959376454353333]","[0.5733347535133362, 0.5395517945289612, -0.6841945648193359, 0.9960122108459473]","[0.609469473361969, 0.5655734539031982, -0.3118983805179596, 0.9935810565948486]","[0.5058077573776245, 0.5569462180137634, -0.5747706890106201, 0.9974958300590515]"
2025-05-24 10:56:38.482686,"[0.6378152966499329, 0.6321603059768677, -0.7303675413131714, 0.9941745400428772]","[0.6334081292152405, 0.5574313998222351, -0.6729089617729187, 0.9911841750144958]","[0.6365684270858765, 0.5556022524833679, -0.6731518507003784, 0.9918069243431091]","[0.6397238373756409, 0.5543020367622375, -0.6734891533851624, 0.9908385276794434]","[0.6093229651451111, 0.5576881766319275, -0.7334142923355103, 0.9934654831886292]","[0.5940665006637573, 0.5547722578048706, -0.7332851886749268, 0.9945306181907654]","[0.5764079689979553, 0.5512208342552185, -0.7338902354240417, 0.994640052318573]","[0.6096054315567017, 0.571747362613678, -0.3314858675003052, 0.9909407496452332]","[0.5114225149154663, 0.5655397772789001, -0.5924481153488159, 0.9967842102050781]"
2025-05-24 10:56:38.548742,"[0.636954128742218, 0.6270151138305664, -0.7157109379768372, 0.9938654899597168]","[0.6335758566856384, 0.5543049573898315, -0.6560198664665222, 0.9905709028244019]","[0.6372411847114563, 0.5533215999603271, -0.6563171148300171, 0.9913536906242371]","[0.6407749056816101, 0.5527685880661011, -0.657069981098175, 0.9903424382209778]","[0.6082333326339722, 0.5529316663742065, -0.7101825475692749, 0.992939829826355]","[0.5929334163665771, 0.5498139262199402, -0.7096934914588928, 0.9940995573997498]","[0.5755112767219543, 0.5461020469665527, -0.7101196050643921, 0.9941737055778503]","[0.609539270401001, 0.5719892382621765, -0.3159824311733246, 0.9904143214225769]","[0.5124600529670715, 0.5640435218811035, -0.5532388091087341, 0.9965059161186218]"
2025-05-24 10:56:38.615581,"[0.6317171454429626, 0.618958592414856, -0.7920044660568237, 0.993964433670044]","[0.6311270594596863, 0.55084228515625, -0.7279248833656311, 0.9905678033828735]","[0.6359225511550903, 0.5508174300193787, -0.7280793786048889, 0.9913860559463501]","[0.6406105756759644, 0.5512326955795288, -0.7282894253730774, 0.9902974367141724]","[0.6044975519180298, 0.5485351085662842, -0.7768194079399109, 0.9929448366165161]","[0.5895721912384033, 0.5459559559822083, -0.776552140712738, 0.9941205382347107]","[0.5738810300827026, 0.5430631041526794, -0.777030348777771, 0.994166374206543]","[0.6131803393363953, 0.5716185569763184, -0.3840957283973694, 0.9903244376182556]","[0.509354293346405, 0.5623388290405273, -0.5983327031135559, 0.9965003132820129]"
2025-05-24 10:56:38.682548,"[0.5997021198272705, 0.6164966225624084, -0.8936596512794495, 0.994315505027771]","[0.6132892966270447, 0.548417866230011, -0.8287838697433472, 0.9910197257995605]","[0.6236186623573303, 0.5480176210403442, -0.8289547562599182, 0.9917867183685303]","[0.6336061358451843, 0.5490382313728333, -0.8291181325912476, 0.9906520843505859]","[0.5764992237091064, 0.5438235998153687, -0.8576076626777649, 0.9932955503463745]","[0.55964195728302, 0.5390904545783997, -0.8572273850440979, 0.9944482445716858]","[0.5427212119102478, 0.5344232320785522, -0.8576899766921997, 0.9944906830787659]","[0.6170892715454102, 0.5741009712219238, -0.4498729109764099, 0.9905568957328796]","[0.49328136444091797, 0.5577331781387329, -0.5793983936309814, 0.9966858625411987]"
2025-05-24 10:56:38.747255,"[0.5562314987182617, 0.5693256258964539, -0.8338973522186279, 0.9948015213012695]","[0.5870658159255981, 0.5177688002586365, -0.7721716165542603, 0.9917052388191223]","[0.6023050546646118, 0.5253362059593201, -0.7722829580307007, 0.9924095869064331]","[0.6175320148468018, 0.5332480669021606, -0.7723150849342346, 0.9913214445114136]","[0.5437314510345459, 0.5004026293754578, -0.792447030544281, 0.993813157081604]","[0.5270287394523621, 0.4955506920814514, -0.7920033931732178, 0.9948928356170654]","[0.5109266042709351, 0.4919968247413635, -0.7924861907958984, 0.9949358105659485]","[0.619152843952179, 0.5738935470581055, -0.4284256398677826, 0.9911389946937561]","[0.4804358184337616, 0.5379433035850525, -0.49152672290802, 0.9969271421432495]"
2025-05-24 10:56:38.814930,"[0.5226418375968933, 0.5270630717277527, -0.7962960600852966, 0.9952109456062317]","[0.5628700852394104, 0.49236878752708435, -0.7355960607528687, 0.9922769069671631]","[0.5784218311309814, 0.5038139224052429, -0.735700249671936, 0.9929331541061401]","[0.5945866107940674, 0.5161834955215454, -0.7357705235481262, 0.9919111132621765]","[0.5198624134063721, 0.47043299674987793, -0.7612127065658569, 0.9942230582237244]","[0.5052136182785034, 0.46619436144828796, -0.7601228356361389, 0.9952422380447388]","[0.4921739995479584, 0.46317046880722046, -0.7604392170906067, 0.9952866435050964]","[0.6187694072723389, 0.5736317038536072, -0.40889081358909607, 0.9916096329689026]","[0.47926607728004456, 0.5191147923469543, -0.40301239490509033, 0.9970585703849792]"
2025-05-24 10:56:38.882394,"[0.500816822052002, 0.5174854397773743, -0.7243106365203857, 0.9955751299858093]","[0.5438166856765747, 0.4824501872062683, -0.68058180809021, 0.9927673935890198]","[0.5596195459365845, 0.4947500228881836, -0.6806309223175049, 0.9934071898460388]","[0.5756714344024658, 0.508439302444458, -0.6807621121406555, 0.9924497008323669]","[0.5052273273468018, 0.46038544178009033, -0.6657648682594299, 0.9945667386054993]","[0.4939829707145691, 0.45601752400398254, -0.6647670269012451, 0.9955335259437561]","[0.48372775316238403, 0.4523412585258484, -0.6651487946510315, 0.9955645799636841]","[0.6126973032951355, 0.5735216736793518, -0.39803192019462585, 0.9921111464500427]","[0.4798699617385864, 0.5086277723312378, -0.3356080949306488, 0.9971233606338501]"
2025-05-24 10:56:38.948592,"[0.4914639890193939, 0.5174059867858887, -0.7137502431869507, 0.995891809463501]","[0.5353992581367493, 0.47959375381469727, -0.675799548625946, 0.9931459426879883]","[0.5510393381118774, 0.491826593875885, -0.6757579445838928, 0.9937799572944641]","[0.5670373439788818, 0.5057423710823059, -0.6758769154548645, 0.9928674697875977]","[0.4988801181316376, 0.45836141705513, -0.659683108329773, 0.9948387742042542]","[0.48902055621147156, 0.4540145695209503, -0.658825695514679, 0.9957695603370667]","[0.47996222972869873, 0.4500822424888611, -0.6592089533805847, 0.995788037776947]","[0.6069153547286987, 0.5733168721199036, -0.4066144824028015, 0.99247807264328]","[0.480070024728775, 0.5045148134231567, -0.35326167941093445, 0.9971822500228882]"
2025-05-24 10:56:39.015392,"[0.4989548325538635, 0.5189453959465027, -0.6761009693145752, 0.9962666630744934]","[0.5399949550628662, 0.47993773221969604, -0.6316235661506653, 0.9937302470207214]","[0.5551744699478149, 0.4920722544193268, -0.6314998865127563, 0.9943181276321411]","[0.570678174495697, 0.5057948231697083, -0.6315560936927795, 0.9934805035591125]","[0.5006676912307739, 0.4583498239517212, -0.623440146446228, 0.9952791333198547]","[0.4891698956489563, 0.4540117084980011, -0.6225376725196838, 0.9961341619491577]","[0.4787992835044861, 0.4502418637275696, -0.6228935718536377, 0.996147871017456]","[0.6066720485687256, 0.5735380053520203, -0.3774622082710266, 0.9931000471115112]","[0.4764488935470581, 0.5032848715782166, -0.3332172930240631, 0.9974046945571899]"
2025-05-24 10:56:39.082319,"[0.5097563862800598, 0.5230843424797058, -0.6641520857810974, 0.996619462966919]","[0.5465025305747986, 0.48219823837280273, -0.6136593222618103, 0.9943007826805115]","[0.5609249472618103, 0.49546146392822266, -0.6135780215263367, 0.9948367476463318]","[0.5756577849388123, 0.5100526213645935, -0.6136136651039124, 0.9940726161003113]","[0.5070611834526062, 0.4600999653339386, -0.6152589917182922, 0.9957122802734375]","[0.4938827455043793, 0.4562121033668518, -0.6144634485244751, 0.9964914321899414]","[0.4817618429660797, 0.4525458514690399, -0.6148296594619751, 0.996504545211792]","[0.6075394749641418, 0.5752525925636292, -0.3420829772949219, 0.993708074092865]","[0.4724029004573822, 0.5039891600608826, -0.3370010554790497, 0.9976402521133423]"
2025-05-24 10:56:39.148160,"[0.524138867855072, 0.5387447476387024, -0.6604803800582886, 0.9969432950019836]","[0.5559632182121277, 0.4888761043548584, -0.606706440448761, 0.9948315024375916]","[0.5709969997406006, 0.5007206201553345, -0.6066443920135498, 0.9953184723854065]","[0.5863651037216187, 0.5137611627578735, -0.6065839529037476, 0.9946212768554688]","[0.5136732459068298, 0.46592357754707336, -0.6173860430717468, 0.9961161017417908]","[0.4983113706111908, 0.4606913626194, -0.6166623830795288, 0.9968233108520508]","[0.4829413592815399, 0.45577237010002136, -0.6170221567153931, 0.9968348741531372]","[0.6124197244644165, 0.5752801895141602, -0.3233127295970917, 0.9942807555198669]","[0.4695199728012085, 0.5043917894363403, -0.35784465074539185, 0.9978631138801575]"
2025-05-24 10:56:39.216695,"[0.5719489455223083, 0.589768648147583, -0.6289045214653015, 0.9972019791603088]","[0.585288941860199, 0.5196980834007263, -0.581319272518158, 0.9952389597892761]","[0.5968345403671265, 0.5252036452293396, -0.5811473727226257, 0.9956891536712646]","[0.6085808873176575, 0.5317288041114807, -0.5811278820037842, 0.9950459599494934]","[0.5453541278839111, 0.5033008456230164, -0.6083558201789856, 0.9964314699172974]","[0.5265949964523315, 0.4962938129901886, -0.6077872514724731, 0.997079074382782]","[0.5068692564964294, 0.4897747337818146, -0.6081119775772095, 0.9970871210098267]","[0.6138032078742981, 0.5769698023796082, -0.3100110590457916, 0.9947136640548706]","[0.4698507487773895, 0.5207248330116272, -0.4006365239620209, 0.9980390071868896]"
2025-05-24 10:56:39.282690,"[0.5939913988113403, 0.6178100109100342, -0.6313911080360413, 0.9973527789115906]","[0.6030194163322449, 0.5436791181564331, -0.5830748677253723, 0.9954518675804138]","[0.6124775409698486, 0.5459054708480835, -0.5830031633377075, 0.9958890676498413]","[0.6216472387313843, 0.548937201499939, -0.5830551385879517, 0.9952577948570251]","[0.5659767389297485, 0.5321169495582581, -0.6162073612213135, 0.9966145753860474]","[0.5474907755851746, 0.5247953534126282, -0.6157082319259644, 0.9972328543663025]","[0.5265513062477112, 0.5170395374298096, -0.6160586476325989, 0.9972357153892517]","[0.6144998669624329, 0.5807853937149048, -0.30912208557128906, 0.9949061274528503]","[0.47565576434135437, 0.5349360704421997, -0.45460987091064453, 0.9981552958488464]"
2025-05-24 10:56:39.349474,"[0.6089508533477783, 0.6323183178901672, -0.6424988508224487, 0.9975103735923767]","[0.6144461035728455, 0.5578129887580872, -0.5915467739105225, 0.9956935048103333]","[0.6224291324615479, 0.558237612247467, -0.5915443301200867, 0.9960922002792358]","[0.6299588084220886, 0.5592104196548462, -0.5916045904159546, 0.9955026507377625]","[0.5801363587379456, 0.5492572784423828, -0.6318626403808594, 0.9968085289001465]","[0.5622798800468445, 0.542188823223114, -0.6314471960067749, 0.9973775744438171]","[0.5424487590789795, 0.5348185896873474, -0.6317256689071655, 0.997383177280426]","[0.6148759722709656, 0.5836286544799805, -0.31424203515052795, 0.9951415657997131]","[0.4856185019016266, 0.5478969216346741, -0.4977100193500519, 0.9982561469078064]"
2025-05-24 10:56:39.415884,"[0.6232720017433167, 0.6448508501052856, -0.6450387835502625, 0.9975389242172241]","[0.625257134437561, 0.5681092739105225, -0.59629887342453, 0.9957292079925537]","[0.631300687789917, 0.5675047039985657, -0.5962606072425842, 0.9960882663726807]","[0.6372429132461548, 0.5672675967216492, -0.5963044762611389, 0.9955247044563293]","[0.5942267179489136, 0.5592303276062012, -0.6343817114830017, 0.9968698620796204]","[0.5764907002449036, 0.5508675575256348, -0.6340643763542175, 0.9973968267440796]","[0.5570093989372253, 0.5421663522720337, -0.6343460083007812, 0.9974088668823242]","[0.6142259836196899, 0.5849323868751526, -0.3185516595840454, 0.9951545000076294]","[0.49697819352149963, 0.551904559135437, -0.5331025719642639, 0.9982879757881165]"
2025-05-24 10:56:39.484664,"[0.6177436113357544, 0.6505149602890015, -0.7790443301200867, 0.9974421262741089]","[0.6227811574935913, 0.5734566450119019, -0.7257221341133118, 0.9955368041992188]","[0.6297973394393921, 0.5727478861808777, -0.7257565259933472, 0.9958712458610535]","[0.6364956498146057, 0.5722665190696716, -0.7259394526481628, 0.9952611327171326]","[0.5901018977165222, 0.5650131106376648, -0.7737909555435181, 0.9967379570007324]","[0.5725641250610352, 0.5570749640464783, -0.7734991312026978, 0.9972785115242004]","[0.5532960891723633, 0.5487877130508423, -0.7739084362983704, 0.997297465801239]","[0.6144262552261353, 0.5885754227638245, -0.39246541261672974, 0.9948493838310242]","[0.4970412254333496, 0.559787392616272, -0.6041821241378784, 0.9982490539550781]"
